Reviews,Verdict
very nice phone my first I phone experience good looking and sturdy I like itREAD MORE,1
"Undoubtedly great single camera both front & back . Excellent battery. Super fast processor. Smooth experience. Great built quality. Feels premium in hand. At Rs35,000/- (that too with emi during big billion days offers) , perhaps the best  smartphone value for money, one can buy in 2020. Thanks to Flipkart.READ MORE",1
Best phone best camera everything is bestREAD MORE,1
Best phone under 2021❤️🤝READ MORE,1
Awesome ❤️❣️READ MORE,1
Adapter was faultyREAD MORE,0
"Awesome IPhone.My first IPhone. Am very happy 😃 IOS 13.6(updated)Battery one dayDisplay good enoughCamera awesome, uploaded some picsPerformance awesome, No lag in PUBG. Also having 3D Touch which is awesome.Overall Full pack, love it 😍 Thanks AppleThanks FlipkartREAD MORE",1
Best phone in 2021 from apple. I bought this in October 2020. The seller is very reliable and punctual of time for delivery. I am doctor by profession and very much happy with this product and bought two iPhone XR from the same seller. No regrets and thanks to my friend for recommending me this iPhone instead of iPhone 11 and 12.Thanks to flipkart.READ MORE,1
Very nice product with great features.... superior quality... mind-blowing purchase... thanks alot 😊IPhone XR is superb.READ MORE,1
Came with a faulty charger cable need to go to apple store to replace it and also iOS 13 was pre installed out of the box i have a doubt it may be a used phoneREAD MORE,0
It's a Good smartphone. Im totally satisfied. Love you Apple. Always reliable and safe but little bit problem for Android user like me. This is my first iOS experience after 12 years of using Android. Go for it you'll never regret.READ MORE,1
Terrific purchase with amazing battery life. Single and powerful camera. No need to spend 20k extra for dual camera. Display should be 1080p. Value for money with amazing performance. Soes the job. Battery backup is awesome. Migrated from android to iosREAD MORE,1
Awesome product my first purchase of iphone is iphone cr I am so happy with the performance of the mobile phone A issue that i think is network problems and battery backup is very good but not excellentBut this is my first iPhone purchase i am so happy with my mobileREAD MORE,1
Camera is really good and it’s a satisfactory productREAD MORE,1
"Awesome deal on Flipkart. Very nice packaging and such amazing price. All the best flipkart, I’m gonna order Apple Airpods Pro as wellREAD MORE",1
"1’st of all i want to say about this product is awsm just bcuz i like the cAmera,battery liff,nd the whole performance of the phone😍 in a simple word i cn say  that u can purchase this phone without any hesitation 😘🥰😍nd thnx to the flipkart for sending me this loveable phone💕READ MORE",1
Great product for the prices iPhones are best value when bought after an year or so of its launch.Got it for an amazing price smooth experience so far great cameras great battery life when compared to iPhone X.Display is good too nothing to complaint aboutPrrformance is at par with every android flagship on saleGo for it if on a good price it will last for at least 2-3 years on ios support.READ MORE,1
"After hearing a lot about Apple Product. Somehow I managed to purchase my first apple product from my savings and I  have been using this phone from past 1.5 years. Experiencing heavy hanging of the phone while usage. I though of purchasing storage of 50 GB per month charges basis in order to manage hanging problem , I clicked on the backup on iCloud, my phone started hanging more abruptly with screen blinking and unable to switch off now. God save my phone. Unable to solve this problem, even...READ MORE",0
It’s been almost a month now and I love the experience.. Should buy and yes red color looks super sexy 😁READ MORE,1
This is my first iPhone. Great processing power. You can easily do live stream while playing free fire without experiencing any frame drop. Camera quality is great in daylight condition but not that good in night light condition. It captures natural color. Battery backup is good for a 3000mAH battery.READ MORE,1
It’s worth spending money on iPhone XR in 2020 too. If you wanna buy entry level iPhone go for this model not for SE 2020. It has everything and will meet your expectations for next 3 year I hope. It’s very well build and feels complete phone.READ MORE,1
highly heated up when using it.READ MORE,0
Portraits are WOW But missing Ultra wide and night mode Overall beast in every specs Thanks Flipkart For amazing offer on XrREAD MORE,1
Who always like to use iPhone they can buy..30% money paying for brand name...READ MORE,1
Awesome phone as apple always rocks and Flipkart super fast delivery made my day. phone is superb no lags and battery backup is also superb. I suggest to buy although price is slightly higher but it is ok when u strat using this phone.READ MORE,1
Best phone ever even best model in apple iphones battery beckup is soo good and phone size is also awesomeREAD MORE,1
"As expected both phone and delivery are excellent and as per scheduled time. Phone is beautiful crimson red with obvious smooth feather touch and clear display. I got great deal too at 37,999/-. Only downside is apple is not providing charging adapter and earpods with it(citing environmental reason). I have already ordered it. I will be able to explore further Detailed features only after i receive the charger (i choose apple original).READ MORE",1
I got a defective product the touch screen not working. Don't buy apple phone on online it getting worse.READ MORE,0
VERY BAD experience !READ MORE,0
Not buy iphone in this cast any other company good mobile you can take its battery work at list one day but iphone xr mobile batter will be not working if you are using continuous means it will decreases within 5 hours 100% to 0% other nothing problem battery only disappointedREAD MORE,0
Nice appleREAD MORE,1
"After using for few months, I would just like to say that after using iPhone, u would not like android again. Specially talking of iPhone XR, this is the first iPhone with excellent battery backup, camera, usage and sound.READ MORE",1
"One of the best decisions I have ever made. When I switched from android to iOS, I thought it’s going to be difficult but it wasn’t. This phone is amazing. It’s fast, have a great battery life, awesome camera (inspite of no night mode, which I don’t need) and flawless performance. Perfect!READ MORE",1
"There is a battery issse ,, battery is not charged over 80%READ MORE",0
It’s amazing camera preformance It has a fine battery backupIt’s display is cute good Rest all proformance is amazing..READ MORE,1
"After updated iOS 14, facing touch issues, struking issue.. first time feel wrongly purchased in flipkartREAD MORE",0
This is value for money iphone I bot this IPhone in 35000 superb phoneREAD MORE,1
This is really a good purchase. Everything is really Good. If you are a girl go with a white one and black oneFor boys. Finding a beautiful case as it add the whole beauty..Good luck for your future purchases..READ MORE,1
